match_id,commence_time,team,opponent,p_win,p_draw,p_loss,team_xg,opponent_xg,expected_total_goals,p_over_25,p_under_25,totals_bookmaker_count,fit_model_p_win,fit_model_p_draw,fit_model_p_loss,fit_model_p_over_25,fit_loss,bookmaker_count
c54f00b11925751d2b62988775c6c239,2026-06-15T16:00:00Z,Cape Verde,Spain,0.0300499673113439,0.07553873978477844,0.8944112929038777,0.4730330311505496,3.2340578664229995,3.7070908975735493,0.7142857142857143,0.2857142857142857,1,0.028218652168189265,0.07915970754298453,0.8926216402888262,0.7157649433496748,0.9986727831558984,20
c54f00b11925751d2b62988775c6c239,2026-06-15T16:00:00Z,Spain,Cape Verde,0.8944112929038777,0.07553873978477844,0.0300499673113439,3.2340578664229995,0.4730330311505496,3.7070908975735493,0.7142857142857143,0.2857142857142857,1,0.8926216402888262,0.07915970754298453,0.028218652168189265,0.7157649433496748,0.9986727831558984,20
fbfb95c62003fd6d828b309f96ee1f9b,2026-06-15T19:00:00Z,Belgium,Egypt,0.594932206887744,0.2410616560455557,0.1640061370667003,1.7805628859158946,0.8235257341127666,2.6040886200286613,0.48654375421294127,0.5134562457870587,5,0.6008979465613296,0.2293066457011501,0.1697954077375203,0.4825963655060025,1.6416527265798717,20
fbfb95c62003fd6d828b309f96ee1f9b,2026-06-15T19:00:00Z,Egypt,Belgium,0.1640061370667003,0.2410616560455557,0.594932206887744,0.8235257341127666,1.7805628859158946,2.6040886200286613,0.48654375421294127,0.5134562457870587,5,0.1697954077375203,0.2293066457011501,0.6008979465613296,0.4825963655060025,1.6416527265798717,20
64b91c5f2db61c7358a4f05459e83c52,2026-06-15T22:00:00Z,Saudi Arabia,Uruguay,0.12046099528161447,0.22446668628471844,0.6550723184336671,0.6416305769707985,1.829045353052433,2.4706759300232317,0.45147805841681954,0.5485219415831805,4,0.12402272214026318,0.21691837167390535,0.6590589061858314,0.4486430496410244,1.556049391129278,20
64b91c5f2db61c7358a4f05459e83c52,2026-06-15T22:00:00Z,Uruguay,Saudi Arabia,0.6550723184336671,0.22446668628471844,0.12046099528161447,1.829045353052433,0.6416305769707985,2.4706759300232317,0.45147805841681954,0.5485219415831805,4,0.6590589061858314,0.21691837167390535,0.12402272214026318,0.4486430496410244,1.556049391129278,20
ec51b9c44ad5e34552f3ab53f7262813,2026-06-16T01:00:00Z,Iran,New Zealand,0.5019672259497195,0.2881674778446158,0.20986529620566471,1.4114170890063273,0.817263171117903,2.2286802601242304,0.3904220779220779,0.609577922077922,4,0.5100117582249944,0.27262075435983624,0.21736748741516926,0.3849662305578284,1.7017975111515276,20
ec51b9c44ad5e34552f3ab53f7262813,2026-06-16T01:00:00Z,New Zealand,Iran,0.20986529620566471,0.2881674778446158,0.5019672259497195,0.817263171117903,1.4114170890063273,2.2286802601242304,0.3904220779220779,0.609577922077922,4,0.21736748741516926,0.27262075435983624,0.5100117582249944,0.3849662305578284,1.7017975111515276,20
73a4fcd14cc9766b9b9bfd50b8ca153a,2026-06-16T19:00:00Z,France,Senegal,0.6467623003208047,0.22052191387385373,0.13271578580534166,1.9248228450379425,0.7482307137226216,2.6730535587605644,0.5032085561497326,0.4967914438502674,5,0.6518474400406229,0.21055198302705058,0.13760057693232647,0.49975170862718654,1.5767356697222485,20
73a4fcd14cc9766b9b9bfd50b8ca153a,2026-06-16T19:00:00Z,Senegal,France,0.13271578580534166,0.22052191387385373,0.6467623003208047,0.7482307137226216,1.9248228450379425,2.6730535587605644,0.5032085561497326,0.4967914438502674,5,0.13760057693232647,0.21055198302705058,0.6518474400406229,0.49975170862718654,1.5767356697222485,20
