match_id,commence_time,team,opponent,team_xg,opponent_xg
26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,0.5902800743083907,2.50316227982054
26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Switzerland,Qatar,2.50316227982054,0.5902800743083907
f6c8748a16516e0998f95de14235432a,2026-06-13T22:00:00Z,Brazil,Morocco,1.6796730733363059,0.8154547752892394
f6c8748a16516e0998f95de14235432a,2026-06-13T22:00:00Z,Morocco,Brazil,0.8154547752892394,1.6796730733363059
5ae41a06735c926eeb7f74006933adce,2026-06-14T01:00:00Z,Haiti,Scotland,0.9578761957917509,2.051894089271807
5ae41a06735c926eeb7f74006933adce,2026-06-14T01:00:00Z,Scotland,Haiti,2.051894089271807,0.9578761957917509
564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Türkiye,0.877610479625395,1.704361811986544
564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Türkiye,Australia,1.704361811986544,0.877610479625395
d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Curaçao,Germany,0.5514967051706714,3.8007098979822
d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,3.8007098979822,0.5514967051706714
32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Japan,Netherlands,1.0754632832274638,1.5475488493560496
32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,1.5475488493560496,1.0754632832274638
05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ecuador,Ivory Coast,1.1439601329158067,0.8854372822188122
05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,0.8854372822188122,1.1439601329158067
b55f9569de3f4d731bc5537ff5ff43e4,2026-06-15T02:00:00Z,Sweden,Tunisia,1.4699939406484608,0.8797089972429643
b55f9569de3f4d731bc5537ff5ff43e4,2026-06-15T02:00:00Z,Tunisia,Sweden,0.8797089972429643,1.4699939406484608
c54f00b11925751d2b62988775c6c239,2026-06-15T16:00:00Z,Cape Verde,Spain,0.521890073936302,3.0956104530129016
c54f00b11925751d2b62988775c6c239,2026-06-15T16:00:00Z,Spain,Cape Verde,3.0956104530129016,0.521890073936302
fbfb95c62003fd6d828b309f96ee1f9b,2026-06-15T19:00:00Z,Belgium,Egypt,1.7725756983197523,0.8420815236404088
fbfb95c62003fd6d828b309f96ee1f9b,2026-06-15T19:00:00Z,Egypt,Belgium,0.8420815236404088,1.7725756983197523
64b91c5f2db61c7358a4f05459e83c52,2026-06-15T22:00:00Z,Saudi Arabia,Uruguay,0.6761838002549264,1.9213597862245853
64b91c5f2db61c7358a4f05459e83c52,2026-06-15T22:00:00Z,Uruguay,Saudi Arabia,1.9213597862245853,0.6761838002549264
ec51b9c44ad5e34552f3ab53f7262813,2026-06-16T01:00:00Z,Iran,New Zealand,1.4849001684493754,0.8314727863618762
ec51b9c44ad5e34552f3ab53f7262813,2026-06-16T01:00:00Z,New Zealand,Iran,0.8314727863618762,1.4849001684493754
73a4fcd14cc9766b9b9bfd50b8ca153a,2026-06-16T19:00:00Z,France,Senegal,1.9391397787827749,0.7497912345416293
73a4fcd14cc9766b9b9bfd50b8ca153a,2026-06-16T19:00:00Z,Senegal,France,0.7497912345416293,1.9391397787827749
4d4f2b9b78182b557d4fbf8dcf4f4af2,2026-06-16T22:00:00Z,Iraq,Norway,0.5986065043613016,2.5554301208840493
4d4f2b9b78182b557d4fbf8dcf4f4af2,2026-06-16T22:00:00Z,Norway,Iraq,2.5554301208840493,0.5986065043613016
f31b2ee9e1cc6f7e641467f8237eaa21,2026-06-17T01:00:00Z,Algeria,Argentina,0.6564235036229011,1.9980044253368296
f31b2ee9e1cc6f7e641467f8237eaa21,2026-06-17T01:00:00Z,Argentina,Algeria,1.9980044253368296,0.6564235036229011
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,2.278184241199057,0.7517625974749645
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Jordan,Austria,0.7517625974749645,2.278184241199057
6cc871c121a1869b4612d3fb22fa9d55,2026-06-17T17:00:00Z,DR Congo,Portugal,0.6449473924981123,2.2649794461480806
6cc871c121a1869b4612d3fb22fa9d55,2026-06-17T17:00:00Z,Portugal,DR Congo,2.2649794461480806,0.6449473924981123
689096c8cd7e2753b9fec95321943c5d,2026-06-17T20:00:00Z,Croatia,England,0.8544049014322248,1.6385220454661902
689096c8cd7e2753b9fec95321943c5d,2026-06-17T20:00:00Z,England,Croatia,1.6385220454661902,0.8544049014322248
87afdb85c977b451e1c00f5e3e632601,2026-06-17T23:00:00Z,Ghana,Panama,1.3400515107822095,1.015774104904608
87afdb85c977b451e1c00f5e3e632601,2026-06-17T23:00:00Z,Panama,Ghana,1.015774104904608,1.3400515107822095
22083e7a8e5362c711bc05c1e1319a1f,2026-06-18T02:00:00Z,Colombia,Uzbekistan,1.9630649436229721,0.6468167725370304
22083e7a8e5362c711bc05c1e1319a1f,2026-06-18T02:00:00Z,Uzbekistan,Colombia,0.6468167725370304,1.9630649436229721
66ebb9e3f949caded535d97ce686ca09,2026-06-18T16:00:00Z,Czechia,South Africa,1.6004749827782312,0.889648704970023
66ebb9e3f949caded535d97ce686ca09,2026-06-18T16:00:00Z,South Africa,Czechia,0.889648704970023,1.6004749827782312
