match_id,commence_time,team,opponent,team_xg,opponent_xg
d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Bosnia & Herzegovina,Canada,0.8452257415487541,1.5175790716030406
d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,1.5175790716030406,0.8452257415487541
c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,Paraguay,USA,0.8943858121403705,1.3191511183916622
c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,1.3191511183916622,0.8943858121403705
26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,0.5645232407755782,2.391731047563514
26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Switzerland,Qatar,2.391731047563514,0.5645232407755782
f6c8748a16516e0998f95de14235432a,2026-06-13T22:00:00Z,Brazil,Morocco,1.701959074274745,0.8109122011682864
f6c8748a16516e0998f95de14235432a,2026-06-13T22:00:00Z,Morocco,Brazil,0.8109122011682864,1.701959074274745
5ae41a06735c926eeb7f74006933adce,2026-06-14T01:00:00Z,Haiti,Scotland,0.849890217529574,1.8668378073891112
5ae41a06735c926eeb7f74006933adce,2026-06-14T01:00:00Z,Scotland,Haiti,1.8668378073891112,0.849890217529574
564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Türkiye,0.889644774888624,1.689294751413831
564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Türkiye,Australia,1.689294751413831,0.889644774888624
d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Curaçao,Germany,0.5644384543284161,3.740362532980548
d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,3.740362532980548,0.5644384543284161
32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Japan,Netherlands,1.0811751505167002,1.561834003854318
32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,1.561834003854318,1.0811751505167002
05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ecuador,Ivory Coast,1.1504781827621935,0.9059757123804068
05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,0.9059757123804068,1.1504781827621935
b55f9569de3f4d731bc5537ff5ff43e4,2026-06-15T02:00:00Z,Sweden,Tunisia,1.477934898801841,0.8818105764062699
b55f9569de3f4d731bc5537ff5ff43e4,2026-06-15T02:00:00Z,Tunisia,Sweden,0.8818105764062699,1.477934898801841
c54f00b11925751d2b62988775c6c239,2026-06-15T16:00:00Z,Cape Verde,Spain,0.5220425147149238,3.0934878402194452
c54f00b11925751d2b62988775c6c239,2026-06-15T16:00:00Z,Spain,Cape Verde,3.0934878402194452,0.5220425147149238
