match_id,commence_time,team,opponent,team_xg,opponent_xg
a518ac20df8f5c732b881e213ae0c230,2026-07-02T19:00:00Z,Austria,Spain,0.661320328450132,2.1940793498751137
a518ac20df8f5c732b881e213ae0c230,2026-07-02T19:00:00Z,Spain,Austria,2.1940793498751137,0.661320328450132
852b4baf0be4b9eef2a30596a8d39249,2026-07-02T23:00:00Z,Croatia,Portugal,0.9954883029276402,1.8199389963658594
852b4baf0be4b9eef2a30596a8d39249,2026-07-02T23:00:00Z,Portugal,Croatia,1.8199389963658594,0.9954883029276402
c17fe2e46190d7ab6af01504ff240e82,2026-07-03T03:00:00Z,Algeria,Switzerland,0.9538692639222228,1.4540377006276008
c17fe2e46190d7ab6af01504ff240e82,2026-07-03T03:00:00Z,Switzerland,Algeria,1.4540377006276008,0.9538692639222228
fb270a3dac2b682c861bd674a5ff4a04,2026-07-03T18:00:00Z,Australia,Egypt,0.9321817089350968,1.1323970027303325
fb270a3dac2b682c861bd674a5ff4a04,2026-07-03T18:00:00Z,Egypt,Australia,1.1323970027303325,0.9321817089350968
3e161b2448ed76d6b0c0f5bda6fd5bf2,2026-07-03T22:00:00Z,Argentina,Cape Verde,2.5282209974120198,0.4644573805214406
3e161b2448ed76d6b0c0f5bda6fd5bf2,2026-07-03T22:00:00Z,Cape Verde,Argentina,0.4644573805214406,2.5282209974120198
88e032a2b2e5042d26db3f0da1df924a,2026-07-04T01:30:00Z,Colombia,Ghana,1.725938992106704,0.6474870217673682
88e032a2b2e5042d26db3f0da1df924a,2026-07-04T01:30:00Z,Ghana,Colombia,0.6474870217673682,1.725938992106704
9c7073ae2c29ee4881bb695f92168c68,2026-07-04T17:00:00Z,Canada,Morocco,0.8136776173088042,1.5269207241436764
9c7073ae2c29ee4881bb695f92168c68,2026-07-04T17:00:00Z,Morocco,Canada,1.5269207241436764,0.8136776173088042
c798a1ffdeda28e82d930e7145a8ff10,2026-07-04T21:00:00Z,France,Paraguay,2.5364462746330627,0.5405639601132087
c798a1ffdeda28e82d930e7145a8ff10,2026-07-04T21:00:00Z,Paraguay,France,0.5405639601132087,2.5364462746330627
a4634eae056c18d705e3feffb347163f,2026-07-05T20:00:00Z,Brazil,Norway,1.7090392055190684,1.106319124769571
a4634eae056c18d705e3feffb347163f,2026-07-05T20:00:00Z,Norway,Brazil,1.106319124769571,1.7090392055190684
e61a7b471cadc8e3849158ed59d49cab,2026-07-06T00:00:00Z,England,Mexico,1.1746578408821946,1.0422563337732282
e61a7b471cadc8e3849158ed59d49cab,2026-07-06T00:00:00Z,Mexico,England,1.0422563337732282,1.1746578408821946
810f80b3ae79f5e86b3747ca15718ed8,2026-07-07T00:00:00Z,Belgium,USA,1.3720852704292008,1.4321028939326732
810f80b3ae79f5e86b3747ca15718ed8,2026-07-07T00:00:00Z,USA,Belgium,1.4321028939326732,1.3720852704292008
