match_id,commence_time,team,opponent,p_win,p_draw,p_loss,team_xg,opponent_xg,expected_total_goals,p_over_25,p_under_25,totals_bookmaker_count,fit_model_p_win,fit_model_p_draw,fit_model_p_loss,fit_model_p_over_25,fit_loss,bookmaker_count
f1ab0f69832972a329243522ceaa7804,2026-06-20T20:00:00Z,Germany,Ivory Coast,0.6118233602051684,0.22220563566532497,0.1659710041295067,1.908838344679684,0.8842716307117261,2.79310997539141,0.5304710217755444,0.4695289782244556,5,0.6142650923946789,0.21730010488976095,0.16843480271556024,0.5289022895013611,1.6242732695076572,18
f1ab0f69832972a329243522ceaa7804,2026-06-20T20:00:00Z,Ivory Coast,Germany,0.1659710041295067,0.22220563566532497,0.6118233602051684,0.8842716307117261,1.908838344679684,2.79310997539141,0.5304710217755444,0.4695289782244556,5,0.16843480271556024,0.21730010488976095,0.6142650923946789,0.5289022895013611,1.6242732695076572,18
681895f294b670b4c7b14495dfb583bc,2026-06-21T00:00:00Z,Curaçao,Ecuador,0.06729108539281253,0.1402454358408178,0.7924634787663697,0.5430222118203241,2.4189311796847197,2.9619533915050438,0.5661502448213531,0.4338497551786469,4,0.06476895738695174,0.14549684723135023,0.789734195381698,0.568232071254418,1.325954742809326,18
681895f294b670b4c7b14495dfb583bc,2026-06-21T00:00:00Z,Ecuador,Curaçao,0.7924634787663697,0.1402454358408178,0.06729108539281253,2.4189311796847197,0.5430222118203241,2.9619533915050438,0.5661502448213531,0.4338497551786469,4,0.789734195381698,0.14549684723135023,0.06476895738695174,0.568232071254418,1.325954742809326,18
dfc5202cf1b8ae002cf952cd04f235b9,2026-06-21T04:00:00Z,Japan,Tunisia,0.5568332289104077,0.26417321352685236,0.17899355756273994,1.6022438468486777,0.7995499990499058,2.4017938458985837,0.43586387434554974,0.5641361256544503,4,0.5644189521108551,0.24945170162148309,0.18612934626766175,0.43075985720339804,1.671182272008079,18
dfc5202cf1b8ae002cf952cd04f235b9,2026-06-21T04:00:00Z,Tunisia,Japan,0.17899355756273994,0.26417321352685236,0.5568332289104077,0.7995499990499058,1.6022438468486777,2.4017938458985837,0.43586387434554974,0.5641361256544503,4,0.18612934626766175,0.24945170162148309,0.5644189521108551,0.43075985720339804,1.671182272008079,18
73529a242e319a86bf3d00ddb4accc37,2026-06-21T16:00:00Z,Saudi Arabia,Spain,0.041195222842014115,0.10325004278863112,0.8555547343693548,0.4696590842924629,2.807178135781345,3.2768372200738076,0.6345177664974618,0.36548223350253817,1,0.03961314974159913,0.10653034788277586,0.8538565023756249,0.6359005687838439,1.1558955330324618,17
73529a242e319a86bf3d00ddb4accc37,2026-06-21T16:00:00Z,Spain,Saudi Arabia,0.8555547343693548,0.10325004278863112,0.041195222842014115,2.807178135781345,0.4696590842924629,3.2768372200738076,0.6345177664974618,0.36548223350253817,1,0.8538565023756249,0.10653034788277586,0.03961314974159913,0.6359005687838439,1.1558955330324618,17
5f92f257386ec5bf7c6e2498a21f3a61,2026-06-21T19:00:00Z,Belgium,Iran,0.6762853107210267,0.20470152577255812,0.11901316350641518,1.987991594266709,0.6956412696536779,2.683632863920387,0.5037061994609164,0.49629380053908356,4,0.6782232629284375,0.20092912354542833,0.12084761352613414,0.5023576791144599,1.5357177761758933,17
5f92f257386ec5bf7c6e2498a21f3a61,2026-06-21T19:00:00Z,Iran,Belgium,0.11901316350641518,0.20470152577255812,0.6762853107210267,0.6956412696536779,1.987991594266709,2.683632863920387,0.5037061994609164,0.49629380053908356,4,0.12084761352613414,0.20092912354542833,0.6782232629284375,0.5023576791144599,1.5357177761758933,17
852a3abe6d46820720febc0fedebff9a,2026-06-21T22:00:00Z,Cape Verde,Uruguay,0.1263552475719553,0.2128540344327574,0.6607907179952873,0.7202004883108125,1.9489307604426538,2.6691312487534664,0.501,0.499,4,0.129426643687072,0.20655838694097667,0.6640149693719514,0.49878376738942154,1.5577747296358397,17
852a3abe6d46820720febc0fedebff9a,2026-06-21T22:00:00Z,Uruguay,Cape Verde,0.6607907179952873,0.2128540344327574,0.1263552475719553,1.9489307604426538,0.7202004883108125,2.6691312487534664,0.501,0.499,4,0.6640149693719514,0.20655838694097667,0.129426643687072,0.49878376738942154,1.5577747296358397,17
c1ec9a65f4b4cf74477b368a7d6282de,2026-06-22T01:00:00Z,Egypt,New Zealand,0.5429710504180251,0.26250724199374803,0.19452170758822693,1.5731999683470967,0.8356922992167733,2.40889226756387,0.4358079797217278,0.5641920202782722,4,0.547769765210298,0.2531480750414035,0.1990821597482985,0.43261278434668415,1.6863110805280384,17
c1ec9a65f4b4cf74477b368a7d6282de,2026-06-22T01:00:00Z,New Zealand,Egypt,0.19452170758822693,0.26250724199374803,0.5429710504180251,0.8356922992167733,1.5731999683470967,2.40889226756387,0.4358079797217278,0.5641920202782722,4,0.1990821597482985,0.2531480750414035,0.547769765210298,0.43261278434668415,1.6863110805280384,17
