match_id,commence_time,team,opponent,team_xg,opponent_xg
b86b4d60f773e9e3c46c00e9a6496e79,2026-06-26T19:00:00Z,France,Norway,2.107732956556671,1.1836437086862877
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Iraq,Senegal,0.6868387621503554,2.5376986799624053
b86b4d60f773e9e3c46c00e9a6496e79,2026-06-26T19:00:00Z,Norway,France,1.1836437086862877,2.107732956556671
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,2.5376986799624053,0.6868387621503554
e07b1926be5a4d515c7eb108dbcee9c5,2026-06-27T00:00:00Z,Cape Verde,Saudi Arabia,1.2074715504857363,1.1862918001494709
e07b1926be5a4d515c7eb108dbcee9c5,2026-06-27T00:00:00Z,Saudi Arabia,Cape Verde,1.1862918001494709,1.2074715504857363
dcff2e31c0bce001a4db5caaf4fa8822,2026-06-27T00:00:00Z,Spain,Uruguay,1.6881757176681058,0.7426771195366783
dcff2e31c0bce001a4db5caaf4fa8822,2026-06-27T00:00:00Z,Uruguay,Spain,0.7426771195366783,1.6881757176681058
581691da05dcd75b5c6d3be91ee9d2ab,2026-06-27T03:00:00Z,Belgium,New Zealand,2.886083639511356,0.7541938028389744
3e3b5fa2b3c963e74cf044c60db0b573,2026-06-27T03:00:00Z,Egypt,Iran,1.1569357676692305,0.914080800742181
3e3b5fa2b3c963e74cf044c60db0b573,2026-06-27T03:00:00Z,Iran,Egypt,0.914080800742181,1.1569357676692305
581691da05dcd75b5c6d3be91ee9d2ab,2026-06-27T03:00:00Z,New Zealand,Belgium,0.7541938028389744,2.886083639511356
537c0997cd899394f47f16545b7068b2,2026-06-27T21:00:00Z,Croatia,Ghana,1.511470411996057,0.762854073655565
4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,England,Panama,2.7479612151184956,0.6131212821910489
537c0997cd899394f47f16545b7068b2,2026-06-27T21:00:00Z,Ghana,Croatia,0.762854073655565,1.511470411996057
4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,Panama,England,0.6131212821910489,2.7479612151184956
67ae5751c401a98409b8566ae4897069,2026-06-27T23:30:00Z,Colombia,Portugal,0.9881491536995226,1.57363314671618
13eab94a136b9c264ba974cf437a5f71,2026-06-27T23:30:00Z,DR Congo,Uzbekistan,1.7101840831933093,0.9955746211819324
67ae5751c401a98409b8566ae4897069,2026-06-27T23:30:00Z,Portugal,Colombia,1.57363314671618,0.9881491536995226
13eab94a136b9c264ba974cf437a5f71,2026-06-27T23:30:00Z,Uzbekistan,DR Congo,0.9955746211819324,1.7101840831933093
8756200e539155e571557c4f2e0d7f05,2026-06-28T02:00:00Z,Algeria,Austria,0.9009138892149227,1.0788875804391567
54697f453437ab26276d773be1d72e9b,2026-06-28T02:00:00Z,Argentina,Jordan,2.6042187656103613,0.5749334437144081
8756200e539155e571557c4f2e0d7f05,2026-06-28T02:00:00Z,Austria,Algeria,1.0788875804391567,0.9009138892149227
54697f453437ab26276d773be1d72e9b,2026-06-28T02:00:00Z,Jordan,Argentina,0.5749334437144081,2.6042187656103613
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,Canada,South Africa,1.612951180439922,0.8013213091253426
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,0.8013213091253426,1.612951180439922
4f3d72fba877939d36a5315618184093,2026-06-29T17:00:00Z,Brazil,Japan,1.6428407711225024,0.884950934333187
4f3d72fba877939d36a5315618184093,2026-06-29T17:00:00Z,Japan,Brazil,0.884950934333187,1.6428407711225024
5a34afe2de99513ba48360b983cfe80c,2026-06-30T01:00:00Z,Morocco,Netherlands,0.9827636186393396,1.383889484006847
5a34afe2de99513ba48360b983cfe80c,2026-06-30T01:00:00Z,Netherlands,Morocco,1.383889484006847,0.9827636186393396
9eeb4876001f5a52ce3c3641bd5f1f2f,2026-07-02T00:00:00Z,Bosnia & Herzegovina,USA,0.7590719047463228,1.9094227625906004
9eeb4876001f5a52ce3c3641bd5f1f2f,2026-07-02T00:00:00Z,USA,Bosnia & Herzegovina,1.9094227625906004,0.7590719047463228
