match_id,commence_time,team,opponent,team_xg,opponent_xg
66ebb9e3f949caded535d97ce686ca09,2026-06-18T16:00:00Z,Czechia,South Africa,1.56077369583194,0.9021350128895937
66ebb9e3f949caded535d97ce686ca09,2026-06-18T16:00:00Z,South Africa,Czechia,0.9021350128895937,1.56077369583194
289bc2e9f5adad8ae4d9a75a7c5461ad,2026-06-18T19:00:00Z,Bosnia & Herzegovina,Switzerland,0.7842701421809467,1.8175481884032838
289bc2e9f5adad8ae4d9a75a7c5461ad,2026-06-18T19:00:00Z,Switzerland,Bosnia & Herzegovina,1.8175481884032838,0.7842701421809467
fa9502285b257b03e62968d50d9229fc,2026-06-18T22:00:00Z,Canada,Qatar,2.2773750673637805,0.6477218296350087
fa9502285b257b03e62968d50d9229fc,2026-06-18T22:00:00Z,Qatar,Canada,0.6477218296350087,2.2773750673637805
0f2aeae6ac8e77223848d23a4ca86b0d,2026-06-19T01:00:00Z,Mexico,South Korea,1.3831246723024624,0.9373207640065052
0f2aeae6ac8e77223848d23a4ca86b0d,2026-06-19T01:00:00Z,South Korea,Mexico,0.9373207640065052,1.3831246723024624
065b3573e875f8d23803357f73e5b99e,2026-06-19T19:00:00Z,Australia,USA,0.8784949304903776,1.7832374634635832
065b3573e875f8d23803357f73e5b99e,2026-06-19T19:00:00Z,USA,Australia,1.7832374634635832,0.8784949304903776
4cd769aa7bae0ad9762bd69b80ef2903,2026-06-19T22:00:00Z,Morocco,Scotland,1.5785121556330823,0.8051211821768302
4cd769aa7bae0ad9762bd69b80ef2903,2026-06-19T22:00:00Z,Scotland,Morocco,0.8051211821768302,1.5785121556330823
ef0f74a991d3e35798ae5af77667bce1,2026-06-20T01:00:00Z,Brazil,Haiti,3.1061212156014673,0.6002196769391273
ef0f74a991d3e35798ae5af77667bce1,2026-06-20T01:00:00Z,Haiti,Brazil,0.6002196769391273,3.1061212156014673
f955d4b3395ce6e3b5ac1031ca52ca4e,2026-06-20T03:00:00Z,Paraguay,Türkiye,0.9909311706645112,1.4608584772291537
f955d4b3395ce6e3b5ac1031ca52ca4e,2026-06-20T03:00:00Z,Türkiye,Paraguay,1.4608584772291537,0.9909311706645112
4f0c518545b0096c68326daf25bffc1e,2026-06-20T17:00:00Z,Netherlands,Sweden,1.7567411741594599,0.9711042983785165
