match_id,commence_time,team,opponent,p_win,p_draw,p_loss,team_xg,opponent_xg,expected_total_goals,bookmaker_count
d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Bosnia & Herzegovina,Canada,0.20106139305388626,0.27656278221084607,0.5223758247352677,0.8633230852045728,1.5215473159130315,2.3848704011176043,20
d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,0.5223758247352677,0.27656278221084607,0.20106139305388626,1.5215473159130315,0.8633230852045728,2.3848704011176043,20
c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,Paraguay,USA,0.24528172548257662,0.2983392628720817,0.45637901164534156,0.9096124372770371,1.3253075560326362,2.2349199933096733,20
c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,0.45637901164534156,0.2983392628720817,0.24528172548257662,1.3253075560326362,0.9096124372770371,2.2349199933096733,20
26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,0.06836665888853144,0.15190469768414583,0.7797286434273227,0.5682858757053415,2.391536393593312,2.9598222692986536,20
26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Switzerland,Qatar,0.7797286434273227,0.15190469768414583,0.06836665888853144,2.391536393593312,0.5682858757053415,2.9598222692986536,20
f6c8748a16516e0998f95de14235432a,2026-06-13T22:00:00Z,Brazil,Morocco,0.5797785799383998,0.24964103336608798,0.1705803866955123,1.7042218673573784,0.8242972236773074,2.5285190910346858,20
f6c8748a16516e0998f95de14235432a,2026-06-13T22:00:00Z,Morocco,Brazil,0.1705803866955123,0.24964103336608798,0.5797785799383998,0.8242972236773074,1.7042218673573784,2.5285190910346858,20
5ae41a06735c926eeb7f74006933adce,2026-06-14T01:00:00Z,Haiti,Scotland,0.16182947172223394,0.22844866204832046,0.6097218662294457,0.8590721721564175,1.8681410727845904,2.727213244941008,20
5ae41a06735c926eeb7f74006933adce,2026-06-14T01:00:00Z,Scotland,Haiti,0.6097218662294457,0.22844866204832046,0.16182947172223394,1.8681410727845904,0.8590721721564175,2.727213244941008,20
564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Türkiye,0.18858683953658376,0.25709194843030686,0.5543212120331094,0.9075707783725762,1.6929185579385304,2.6004893363111066,20
564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Türkiye,Australia,0.5543212120331094,0.25709194843030686,0.18858683953658376,1.6929185579385304,0.9075707783725762,2.6004893363111066,20
d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Curaçao,Germany,0.02602340237020766,0.057346950761687554,0.9166296468681049,0.5273664375750666,3.691565063025468,4.218931500600535,20
d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,0.9166296468681049,0.057346950761687554,0.02602340237020766,3.691565063025468,0.5273664375750666,4.218931500600535,20
